areaCode,areaName,areaType,date,newCasesBySpecimenDate
E12000006,East of England,region,21/02/2021,586
E12000006,East of England,region,20/02/2021,655
E12000006,East of England,region,19/02/2021,733
E12000006,East of England,region,18/02/2021,917
E12000006,East of England,region,17/02/2021,882
E12000006,East of England,region,16/02/2021,998
E12000006,East of England,region,15/02/2021,1133
E12000006,East of England,region,14/02/2021,685
E12000006,East of England,region,13/02/2021,760
E12000006,East of England,region,12/02/2021,993
E12000006,East of England,region,11/02/2021,1069
E12000006,East of England,region,10/02/2021,1245
E12000006,East of England,region,09/02/2021,1164
E12000006,East of England,region,08/02/2021,1237
E12000006,East of England,region,07/02/2021,949
E12000006,East of England,region,06/02/2021,1069
E12000006,East of England,region,05/02/2021,1467
E12000006,East of England,region,04/02/2021,1626
E12000006,East of England,region,03/02/2021,1820
E12000006,East of England,region,02/02/2021,1974
E12000006,East of England,region,01/02/2021,2149
E12000006,East of England,region,31/01/2021,1506
E12000006,East of England,region,30/01/2021,1619
E12000006,East of England,region,29/01/2021,2132
E12000006,East of England,region,28/01/2021,2433
E12000006,East of England,region,27/01/2021,2536
E12000006,East of England,region,26/01/2021,2863
E12000006,East of England,region,25/01/2021,3175
E12000006,East of England,region,24/01/2021,1774
E12000006,East of England,region,23/01/2021,2261
E12000006,East of England,region,22/01/2021,3104
E12000006,East of England,region,21/01/2021,3326
E12000006,East of England,region,20/01/2021,3670
E12000006,East of England,region,19/01/2021,4013
E12000006,East of England,region,18/01/2021,4660
E12000006,East of England,region,17/01/2021,3014
E12000006,East of England,region,16/01/2021,3006
E12000006,East of England,region,15/01/2021,4472
E12000006,East of England,region,14/01/2021,4592
E12000006,East of England,region,13/01/2021,4914
E12000006,East of England,region,12/01/2021,5231
E12000006,East of England,region,11/01/2021,6138
E12000006,East of England,region,10/01/2021,3737
E12000006,East of England,region,09/01/2021,4062
E12000006,East of England,region,08/01/2021,5230
E12000006,East of England,region,07/01/2021,5801
E12000006,East of England,region,06/01/2021,6247
E12000006,East of England,region,05/01/2021,7236
E12000006,East of England,region,04/01/2021,9354
E12000006,East of England,region,03/01/2021,6502
E12000006,East of England,region,02/01/2021,7288
E12000006,East of England,region,01/01/2021,4022
E12000006,East of England,region,31/12/2020,6474
E12000006,East of England,region,30/12/2020,8753
E12000006,East of England,region,29/12/2020,11119
E12000006,East of England,region,28/12/2020,5952
E12000006,East of England,region,27/12/2020,6542
E12000006,East of England,region,26/12/2020,5732
E12000006,East of England,region,25/12/2020,1735
E12000006,East of England,region,24/12/2020,4337
E12000006,East of England,region,23/12/2020,5856
E12000006,East of England,region,22/12/2020,6358
E12000006,East of England,region,21/12/2020,6693
E12000006,East of England,region,20/12/2020,4594
E12000006,East of England,region,19/12/2020,3396
E12000006,East of England,region,18/12/2020,5135
E12000006,East of England,region,17/12/2020,4618
E12000006,East of England,region,16/12/2020,4718
E12000006,East of England,region,15/12/2020,4337
E12000006,East of England,region,14/12/2020,4427
E12000006,East of England,region,13/12/2020,2747
E12000006,East of England,region,12/12/2020,2243
E12000006,East of England,region,11/12/2020,2688
E12000006,East of England,region,10/12/2020,2317
E12000006,East of England,region,09/12/2020,2253
E12000006,East of England,region,08/12/2020,2089
E12000006,East of England,region,07/12/2020,2195
E12000006,East of England,region,06/12/2020,1300
E12000006,East of England,region,05/12/2020,1186
E12000006,East of England,region,04/12/2020,1379
E12000006,East of England,region,03/12/2020,1338
E12000006,East of England,region,02/12/2020,1437
E12000006,East of England,region,01/12/2020,1283
E12000006,East of England,region,30/11/2020,1516
E12000006,East of England,region,29/11/2020,768
E12000006,East of England,region,28/11/2020,807
E12000006,East of England,region,27/11/2020,1129
E12000006,East of England,region,26/11/2020,1029
E12000006,East of England,region,25/11/2020,1206
E12000006,East of England,region,24/11/2020,1033
E12000006,East of England,region,23/11/2020,1237
E12000006,East of England,region,22/11/2020,803
E12000006,East of England,region,21/11/2020,803
E12000006,East of England,region,20/11/2020,1058
E12000006,East of England,region,19/11/2020,1174
E12000006,East of England,region,18/11/2020,1249
E12000006,East of England,region,17/11/2020,1317
E12000006,East of England,region,16/11/2020,1594
E12000006,East of England,region,15/11/2020,912
E12000006,East of England,region,14/11/2020,982
E12000006,East of England,region,13/11/2020,1362
E12000006,East of England,region,12/11/2020,1379
E12000006,East of England,region,11/11/2020,1606
E12000006,East of England,region,10/11/2020,1460
E12000006,East of England,region,09/11/2020,1797
E12000006,East of England,region,08/11/2020,1079
E12000006,East of England,region,07/11/2020,1009
E12000006,East of England,region,06/11/2020,1110
E12000006,East of England,region,05/11/2020,1115
E12000006,East of England,region,04/11/2020,1046
E12000006,East of England,region,03/11/2020,1147
E12000006,East of England,region,02/11/2020,1374
E12000006,East of England,region,01/11/2020,638
E12000006,East of England,region,31/10/2020,722
E12000006,East of England,region,30/10/2020,992
E12000006,East of England,region,29/10/2020,974
E12000006,East of England,region,28/10/2020,1017
E12000006,East of England,region,27/10/2020,937
E12000006,East of England,region,26/10/2020,1144
E12000006,East of England,region,25/10/2020,570
E12000006,East of England,region,24/10/2020,600
E12000006,East of England,region,23/10/2020,994
E12000006,East of England,region,22/10/2020,998
E12000006,East of England,region,21/10/2020,1044
E12000006,East of England,region,20/10/2020,1097
E12000006,East of England,region,19/10/2020,1034
E12000006,East of England,region,18/10/2020,585
E12000006,East of England,region,17/10/2020,508
E12000006,East of England,region,16/10/2020,661
E12000006,East of England,region,15/10/2020,849
E12000006,East of England,region,14/10/2020,679
E12000006,East of England,region,13/10/2020,732
E12000006,East of England,region,12/10/2020,709
E12000006,East of England,region,11/10/2020,379
E12000006,East of England,region,10/10/2020,330
E12000006,East of England,region,09/10/2020,573
E12000006,East of England,region,08/10/2020,584
E12000006,East of England,region,07/10/2020,542
E12000006,East of England,region,06/10/2020,567
E12000006,East of England,region,05/10/2020,534
E12000006,East of England,region,04/10/2020,362
E12000006,East of England,region,03/10/2020,361
E12000006,East of England,region,02/10/2020,415
E12000006,East of England,region,01/10/2020,364
E12000006,East of England,region,30/09/2020,364
E12000006,East of England,region,29/09/2020,335
E12000006,East of England,region,28/09/2020,312
E12000006,East of England,region,27/09/2020,210
E12000006,East of England,region,26/09/2020,168
E12000006,East of England,region,25/09/2020,218
E12000006,East of England,region,24/09/2020,228
E12000006,East of England,region,23/09/2020,193
E12000006,East of England,region,22/09/2020,212
E12000006,East of England,region,21/09/2020,166
E12000006,East of England,region,20/09/2020,165
E12000006,East of England,region,19/09/2020,147
E12000006,East of England,region,18/09/2020,206
E12000006,East of England,region,17/09/2020,145
E12000006,East of England,region,16/09/2020,143
E12000006,East of England,region,15/09/2020,150
E12000006,East of England,region,14/09/2020,142
E12000006,East of England,region,13/09/2020,56
E12000006,East of England,region,12/09/2020,83
E12000006,East of England,region,11/09/2020,129
E12000006,East of England,region,10/09/2020,164
E12000006,East of England,region,09/09/2020,126
E12000006,East of England,region,08/09/2020,167
E12000006,East of England,region,07/09/2020,153
E12000006,East of England,region,06/09/2020,79
E12000006,East of England,region,05/09/2020,97
E12000006,East of England,region,04/09/2020,119
E12000006,East of England,region,03/09/2020,152
E12000006,East of England,region,02/09/2020,171
E12000006,East of England,region,01/09/2020,124
E12000006,East of England,region,31/08/2020,102
E12000006,East of England,region,30/08/2020,87
E12000006,East of England,region,29/08/2020,80
E12000006,East of England,region,28/08/2020,102
E12000006,East of England,region,27/08/2020,120
E12000006,East of England,region,26/08/2020,93
E12000006,East of England,region,25/08/2020,100
E12000006,East of England,region,24/08/2020,102
E12000006,East of England,region,23/08/2020,52
E12000006,East of England,region,22/08/2020,49
E12000006,East of England,region,21/08/2020,63
E12000006,East of England,region,20/08/2020,81
E12000006,East of England,region,19/08/2020,63
E12000006,East of England,region,18/08/2020,59
E12000006,East of England,region,17/08/2020,63
E12000006,East of England,region,16/08/2020,27
E12000006,East of England,region,15/08/2020,31
E12000006,East of England,region,14/08/2020,67
E12000006,East of England,region,13/08/2020,61
E12000006,East of England,region,12/08/2020,66
E12000006,East of England,region,11/08/2020,48
E12000006,East of England,region,10/08/2020,67
E12000006,East of England,region,09/08/2020,23
E12000006,East of England,region,08/08/2020,44
E12000006,East of England,region,07/08/2020,68
E12000006,East of England,region,06/08/2020,44
E12000006,East of England,region,05/08/2020,53
E12000006,East of England,region,04/08/2020,55
E12000006,East of England,region,03/08/2020,68
E12000006,East of England,region,02/08/2020,36
E12000006,East of England,region,01/08/2020,22
E12000006,East of England,region,31/07/2020,32
E12000006,East of England,region,30/07/2020,52
E12000006,East of England,region,29/07/2020,67
E12000006,East of England,region,28/07/2020,55
E12000006,East of England,region,27/07/2020,65
E12000006,East of England,region,26/07/2020,26
E12000006,East of England,region,25/07/2020,28
E12000006,East of England,region,24/07/2020,79
E12000006,East of England,region,23/07/2020,51
E12000006,East of England,region,22/07/2020,54
E12000006,East of England,region,21/07/2020,66
E12000006,East of England,region,20/07/2020,81
E12000006,East of England,region,19/07/2020,22
E12000006,East of England,region,18/07/2020,28
E12000006,East of England,region,17/07/2020,51
E12000006,East of England,region,16/07/2020,62
E12000006,East of England,region,15/07/2020,55
E12000006,East of England,region,14/07/2020,81
E12000006,East of England,region,13/07/2020,64
E12000006,East of England,region,12/07/2020,35
E12000006,East of England,region,11/07/2020,43
E12000006,East of England,region,10/07/2020,49
E12000006,East of England,region,09/07/2020,54
E12000006,East of England,region,08/07/2020,76
E12000006,East of England,region,07/07/2020,39
E12000006,East of England,region,06/07/2020,56
E12000006,East of England,region,05/07/2020,36
E12000006,East of England,region,04/07/2020,42
E12000006,East of England,region,03/07/2020,60
E12000006,East of England,region,02/07/2020,63
E12000006,East of England,region,01/07/2020,40
E12000006,East of England,region,30/06/2020,33
E12000006,East of England,region,29/06/2020,48
E12000006,East of England,region,28/06/2020,25
E12000006,East of England,region,27/06/2020,20
E12000006,East of England,region,26/06/2020,60
E12000006,East of England,region,25/06/2020,38
E12000006,East of England,region,24/06/2020,60
E12000006,East of England,region,23/06/2020,44
E12000006,East of England,region,22/06/2020,74
E12000006,East of England,region,21/06/2020,57
E12000006,East of England,region,20/06/2020,31
E12000006,East of England,region,19/06/2020,74
E12000006,East of England,region,18/06/2020,83
E12000006,East of England,region,17/06/2020,77
E12000006,East of England,region,16/06/2020,108
E12000006,East of England,region,15/06/2020,112
E12000006,East of England,region,14/06/2020,73
E12000006,East of England,region,13/06/2020,90
E12000006,East of England,region,12/06/2020,65
E12000006,East of England,region,11/06/2020,70
E12000006,East of England,region,10/06/2020,118
E12000006,East of England,region,09/06/2020,130
E12000006,East of England,region,08/06/2020,93
E12000006,East of England,region,07/06/2020,46
E12000006,East of England,region,06/06/2020,93
E12000006,East of England,region,05/06/2020,111
E12000006,East of England,region,04/06/2020,93
E12000006,East of England,region,03/06/2020,123
E12000006,East of England,region,02/06/2020,130
E12000006,East of England,region,01/06/2020,140
E12000006,East of England,region,31/05/2020,61
E12000006,East of England,region,30/05/2020,83
E12000006,East of England,region,29/05/2020,160
E12000006,East of England,region,28/05/2020,164
E12000006,East of England,region,27/05/2020,150
E12000006,East of England,region,26/05/2020,149
E12000006,East of England,region,25/05/2020,147
E12000006,East of England,region,24/05/2020,103
E12000006,East of England,region,23/05/2020,150
E12000006,East of England,region,22/05/2020,190
E12000006,East of England,region,21/05/2020,245
E12000006,East of England,region,20/05/2020,243
E12000006,East of England,region,19/05/2020,255
E12000006,East of England,region,18/05/2020,284
E12000006,East of England,region,17/05/2020,155
E12000006,East of England,region,16/05/2020,174
E12000006,East of England,region,15/05/2020,209
E12000006,East of England,region,14/05/2020,217
E12000006,East of England,region,13/05/2020,330
E12000006,East of England,region,12/05/2020,315
E12000006,East of England,region,11/05/2020,393
E12000006,East of England,region,10/05/2020,209
E12000006,East of England,region,09/05/2020,203
